precio,metraje,lugar,titulo,url
260.000,245.19,"Madrid , Nuevo Baztán - Av Glasgow",Casa aislada en Av Glasgow,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-nuevo-baztan-4-dormitorio-136592-171196
152.700,100,"Madrid , Madrid - C/ Mestanza",Piso en C/ Mestanza,https://www.solvia.es/es/propiedades/comprar/piso-madrid-4-dormitorio-95493-121708
120.000,57,"Madrid , Madrid - C/ Los Riojanos",Vivienda en C/ Los Riojanos,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-38521-48375
320.000,76.74,"Madrid , Madrid - C/ Narciso Serra",Piso en C/ Narciso Serra,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-130114-163615
338.100,202.8,"Madrid , Madrid - C/ Rubí- Urb. El Mirador","Chalet en C/ Rubí- Urb. El Mirador, Madrid",https://www.solvia.es/es/propiedades/comprar/chalet-adosado-madrid-4-dormitorio-138138-173188
189.000,46.19,"Madrid , Madrid - C/ Andrés Borrego",Piso en C/ Andrés Borrego,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-94697-120688
185.000,443.12,"Madrid , Aranjuez - C/ San Cristóbal de la Laguna","Viviendas en C/ San Cristóbal de la Laguna, Aranjuez (Madrid)",https://www.solvia.es/es/propiedades/comprar/casa-aranjuez-1-dormitorio-135358-169672
135.000,47.6,"Madrid , Madrid - C/ San Claudio","Piso en C/ San Claudio, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-39370-49358
114.000,162,"Madrid , Villa del Prado - C/ Barcelona",Vivienda en C/ Barcelona,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-villa-del-prado-3-dormitorio-119015-151139
169.900,91.88,"Madrid , Madrid - C/ Alajate",Piso en C/ Alajate,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-94727-120719
120.000,46.4,"Madrid , Madrid - Ps Extremadura",Vivienda en Ps Extremadura,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-71466-91162
168.000,73.65,"Madrid , Coslada - Av de Roma",Piso con trastero en Av de Roma,https://www.solvia.es/es/propiedades/comprar/piso-coslada-3-dormitorio-89302-113980
115.500,50.13,"Madrid , Madrid - C/ Algodre",Vivienda en C/ Algodre - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-94194-120071
110.000,81.55,"Madrid , Torrejón de la Calzada - C/ Castillo",Piso en C/ Castillo,https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-la-calzada-3-dormitorio-94410-120292
162.400,82.47,"Madrid , Fuenlabrada - C/ Galicia",Piso en C/ Galicia,https://www.solvia.es/es/propiedades/comprar/piso-fuenlabrada-3-dormitorio-101507-129560
81.400,48.5,"Madrid , Madrid - C/ Godella",Piso en C/ Godella,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-116480-148081
119.000,70,"Madrid , Parla - C/ San Antón",Vivienda en C/ San Antón - Parla -,https://www.solvia.es/es/propiedades/comprar/piso-parla-3-dormitorio-135314-169612
365.000,107,"Madrid , Madrid - C/ Latina",Piso junto Parque de la Cuña Verde,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-107057-136455
110.000,66.39,"Madrid , Madrid - Paseo Alberto Palacios",Piso en Paseo Alberto Palacios,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-3257-4074
99.000,92,"Madrid , San Martín de la Vega - C/ Gabriela Mistral",Piso en C/ Gabriela Mistral,https://www.solvia.es/es/propiedades/comprar/piso-san-martin-de-la-vega-3-dormitorio-130465-164036
212.000,122.38,"Madrid , Valdemoro - C/ Libertad","Piso en C/ Libertad, Valdemoro (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-valdemoro-4-dormitorio-6741-7955
204.800,96.67,"Madrid , Mejorada del Campo - C/ Beatriz","Piso en C/ Beatriz, Mejorada del Campo (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-mejorada-del-campo-3-dormitorio-115072-146349
159.600,77.49,"Madrid , Arganda del Rey - C/ Vinateros",Vinateros,https://www.solvia.es/es/propiedades/comprar/piso-arganda-del-rey-2-dormitorio-28374-172773
700.000,162,"Madrid , Madrid - C/ Bravo Murillo",Piso en Bravo Murillo,https://www.solvia.es/es/propiedades/comprar/piso-madrid-4-dormitorio-134971-169218
310.000,363.1,"Madrid , Torrelaguna - CL LAS FUNETECILLAS Nº 22",Chalet independiente Torrelaguna,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-torrelaguna-7-dormitorio-123268-155708
102.200,120.23,"Madrid , Morata de Tajuña - C/ de la Escuela","Vivienda en C/ de la Escuela, Morata de Tajuña (Madrid)",https://www.solvia.es/es/propiedades/comprar/casa-morata-de-tajunya-3-dormitorio-90567-115487
181.500,78.37,"Madrid , Mejorada del Campo - Pz Primero de Mayo",Piso en Pz Primero de Mayo,https://www.solvia.es/es/propiedades/comprar/piso-mejorada-del-campo-3-dormitorio-66404-84682
153.000,69.19,"Madrid , Coslada - C/ Teatinos",Piso en C/ Teatinos,https://www.solvia.es/es/propiedades/comprar/piso-coslada-3-dormitorio-68719-87575
149.000,71,"Madrid , Madrid - Av Nuestra Señora de Valvanera",Piso en Av Nuestra Señora de Valvanera,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-123806-156261
93.400,60.96,"Madrid , Parla - C/ Lago Tiberiades",Piso en C/ Lago Tiberiades,https://www.solvia.es/es/propiedades/comprar/piso-parla-2-dormitorio-87842-112193
127.200,67,"Madrid , Madrid - C/ Francisco García",Bajo en C/ Francisco García,https://www.solvia.es/es/propiedades/comprar/bajo-madrid-3-dormitorio-94747-120739
130.000,71.4,"Madrid , Madrid - C/ Arlanza",Vivienda en C/ Arlanza - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-136696-171323
108.500,97.63,"Madrid , Madrid - C/ Tolosa Madrid",Piso en C/ Tolosa Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-4-dormitorio-74217-94564
97.600,102.03,"Madrid , Torrejón de Ardoz - C/ Maestro Albeniz","Piso en C/ Maestro Albéniz, Torrejón de Ardoz (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-ardoz-3-dormitorio-135036-169302
300.000,68,"Madrid , Madrid - C/ Eduardo Marquina",Piso junto a Madrid Río,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-132961-166802
126.900,58.81,"Madrid , Arganda del Rey - C/ Vinateros",Vinateros,https://www.solvia.es/es/propiedades/comprar/piso-arganda-del-rey-2-dormitorio-28374-111904
118.000,84.44,"Madrid , Ciempozuelos - C/ San Antonio Abad",Piso en C/ San Antonio Abad,https://www.solvia.es/es/propiedades/comprar/piso-ciempozuelos-2-dormitorio-110512-140780
114.200,73.5,"Madrid , Alcalá de Henares - C/ Cruz de San Sebastián",Piso en C/ Cruz de San Sebastián,https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-2-dormitorio-62349-79481
130.000,115.65,"Madrid , Colmenar del Arroyo - C/ Alcalde Santiago Herrero","Viviendas en C/ Alcalde Santiago Herrero, Colmenar del Arroyo (Madrid)",https://www.solvia.es/es/propiedades/comprar/duplex-colmenar-del-arroyo-2-dormitorio-132846-166677
370.000,78.37,"Madrid , Madrid - C/ Abtao",Vivienda en C/ Abtao,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-61338-78168
111.800,55,"Madrid , Alcalá de Henares - C/ Quevedo",Vivienda en C/ Quevedo - Alcalá de Henares -,https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-3-dormitorio-110716-141039
164.400,75.15,"Madrid , Torrejón de Ardoz - C/ Turín",Vivienda en C/ Turín - Torrejón de Ardoz -,https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-ardoz-3-dormitorio-105604-134568
175.000,70.85,"Madrid , Leganés - C/ Los Monegros",Vivienda  en C/ Los Monegros,https://www.solvia.es/es/propiedades/comprar/piso-leganes-3-dormitorio-6746-7960
97.200,39.34,"Madrid , Madrid - C/ Saturnino Morán",Vivienda en C/ Saturnino Morán,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-94367-120249
182.300,43,"Madrid , Madrid - C/ Lago de Constanza","Piso en C/ Lago de Constanza, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-89496-114189
163.900,47.23,"Madrid , Madrid - C/ Ramón Gomez De La Serna","Piso en C/ Ramón Gomez De La Serna, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-116173-147689
76.500,70,"Madrid , San Martín de la Vega - C/ Quiñón",Vivienda en C/ Quiñón - San Martín de la Vega -,https://www.solvia.es/es/propiedades/comprar/piso-san-martin-de-la-vega-3-dormitorio-3000-3790
149.100,68.25,"Madrid , Alcalá de Henares - C/ Turina",Vivienda en C/ Turina - Alcalá de Henares -,https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-3-dormitorio-14248-16216
91.400,57,"Madrid , Madrid - C/ Rocafort","Piso en C/ Rocafort, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-35486-44390
365.500,837,"Madrid , Pelayos de la Presa - C/ Cerrillo",Vivienda en C/ Cerrillo,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-pelayos-de-la-presa-6-dormitorio-65611-83559
129.000,76.97,"Madrid , Móstoles - C/ El Empecinado","Piso en C/ El Empecinado, Móstoles (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-mostoles-2-dormitorio-53525-67932
139.000,67,"Madrid , Madrid - C/ Villajoyosa",Vivienda en C/ Villajoyosa - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-138664-173912
175.000,72.4,"Madrid , Daganzo de Arriba - C/ Era","Piso con trastero en C/ Era, Daganzo de Arriba (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-daganzo-de-arriba-3-dormitorio-135119-169396
103.900,96,"Madrid , Villaconejos - C/ Sur",Vivienda en C/ Sur,https://www.solvia.es/es/propiedades/comprar/casa-villaconejos-4-dormitorio-111887-142698
129.000,61,"Madrid , Humanes de Madrid - C/ Leganes",Piso en Humanes de Madrid (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-humanes-de-madrid-3-dormitorio-130010-163483
110.000,270,"Madrid , Valdilecha - C/ Virgen de la Oliva","Vivienda en C/ Virgen de la Oliva, Valdilecha (Madrid)",https://www.solvia.es/es/propiedades/comprar/casa-valdilecha-3-dormitorio-117577-149445
115.100,18.75,"Madrid , Madrid - C/ Palma","Vivienda en C/ Palma, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-108105-137733
125.000,61.32,"Madrid , Fuenlabrada - C/ Lourdes",Piso en C/ Lourdes,https://www.solvia.es/es/propiedades/comprar/piso-fuenlabrada-3-dormitorio-135079-169353
149.000,59,"Madrid , Getafe - Tr De los Depósitos",Vivienda en Tr De los Depósitos - Getafe -,https://www.solvia.es/es/propiedades/comprar/piso-getafe-3-dormitorio-138730-174001
231.000,217,"Madrid , Villar del Olmo - C/ Rotonda de Westfalia","Vivienda en C/ Rotonda de Westfalia, Villar del Olmo (Madrid)",https://www.solvia.es/es/propiedades/comprar/chalet-independiente-villar-del-olmo-3-dormitorio-39332-49315
155.000,60.37,"Madrid , San Sebastián de los Reyes - C/ San Onofre",Vivienda en C/ San Onofre - San Sebastián de los Reyes -,https://www.solvia.es/es/propiedades/comprar/piso-san-sebastian-de-los-reyes-1-dormitorio-135931-170378
135.000,54,"Madrid , Getafe - C/ Pensamiento",Piso en C/ Pensamiento,https://www.solvia.es/es/propiedades/comprar/piso-getafe-3-dormitorio-135395-169714
94.500,58,"Madrid , Parla - C/ Salvador",Piso en C/ Salvador,https://www.solvia.es/es/propiedades/comprar/piso-parla-2-dormitorio-138049-173067
90.300,94,"Madrid , Guadalix de la Sierra - C/ La Fragua",Vivienda en C/ La Fragua - Guadalix de la Sierra - Madrid,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-guadalix-de-la-sierra-3-dormitorio-114746-145947
128.100,83,"Madrid , Pedrezuela - C/ Prado Gallego",Vivienda y garaje en C/ Prado Gallego - Pedrezuela -,https://www.solvia.es/es/propiedades/comprar/piso-pedrezuela-2-dormitorio-94266-120144
186.200,32.7,"Madrid , Madrid - C/ Rufino Blanco",Piso en C/ Rufino Blanco,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-94769-120761
126.000,59,"Madrid , Móstoles - C/ Ávila",Piso en C/ Ávila,https://www.solvia.es/es/propiedades/comprar/piso-mostoles-3-dormitorio-128203-161293
172.700,100,"Madrid , Rivas-Vaciamadrid - Rd Oviedo",Vivienda en Rd Oviedo - Rivas-Vaciamadrid -,https://www.solvia.es/es/propiedades/comprar/piso-rivas-vaciamadrid-3-dormitorio-94631-120616
96.000,107.49,"Madrid , Torrelaguna - C/ Alfonso Jiménez de Cisneros",Piso con trastero en C/ Alfonso Jiménez de Cisneros,https://www.solvia.es/es/propiedades/comprar/piso-torrelaguna-3-dormitorio-113187-144149
72.500,58,"Madrid , San Martín de Valdeiglesias - Av Galeón",Piso en Av Galeón,https://www.solvia.es/es/propiedades/comprar/piso-san-martin-de-valdeiglesias-3-dormitorio-130360-163903
125.000,73.29,"Madrid , Fuenlabrada - C/Galicia",Piso en C/Galicia Fuenlabrada (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-fuenlabrada-3-dormitorio-112647-143506
40.000,105,"Madrid , Villarejo de Salvanés - C/ del Pozo Marcos",Casa en C/ del Pozo Marcos,https://www.solvia.es/es/propiedades/comprar/casa-villarejo-de-salvanes-1-dormitorio-135166-169448
100.000,68.3,"Madrid , Torrejón de Ardoz - C/ Puerto de los Leones",Piso en C/ Puerto de los Leones,https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-ardoz-3-dormitorio-62408-79560
67.500,72.17,"Madrid , Torrelaguna - CL LONGAR Nº 10 BA A",Apartamento Torrelaguna,https://www.solvia.es/es/propiedades/comprar/apartamento-torrelaguna-2-dormitorio-123270-155710
85.700,69.7,"Madrid , Ciempozuelos - C/ España","Vivienda en Ciempozuelos, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-ciempozuelos-1-dormitorio-109473-139665
120.400,78,"Madrid , Campo Real - C/ Camino de Loeches",Piso en C/ Camino de Loeches,https://www.solvia.es/es/propiedades/comprar/piso-campo-real-3-dormitorio-93202-118740
290.000,185,"Madrid , Mejorada del Campo - C/ Acacias",Vivienda en C/ Acacias - Mejorada del Campo -,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-mejorada-del-campo-3-dormitorio-133871-167896
105.000,51.64,"Madrid , Alcorcón - C/ Guindales",Piso en C/ Guindales,https://www.solvia.es/es/propiedades/comprar/piso-alcorcon-2-dormitorio-137762-172693
113.400,45,"Madrid , Madrid - C/ Santa María Salomé",Bajo en C/ Santa María Salomé,https://www.solvia.es/es/propiedades/comprar/bajo-madrid-2-dormitorio-94627-120612
96.800,52,"Madrid , Madrid - C/ Ceramistas",Vivienda en C/ Ceramistas,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-92806-118233
695.000,131,"Madrid , Madrid - Barrio de Sol",Piso junto a Plaza Mayor,https://www.solvia.es/es/propiedades/comprar/piso-madrid-4-dormitorio-136201-170736
168.200,81.33,"Madrid , Collado Villalba - C/ Batalla de Bailén","Piso y garaje en C/ Batalla de Bailén, Collado Villalba (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-collado-villalba-2-dormitorio-138839-174136
113.000,51.55,"Madrid , Madrid - C/ Marina Lavandeira",Piso en C/ Marina Lavandeira,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-135080-169354
110.000,43.35,"Madrid , Madrid - C/ Luis López",Piso en C/ Luis López,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-3341-4158
230.000,64,"Madrid , San Fernando de Henares - Urb. Ciudad Parque Henares",Piso en urbanización cerrada,https://www.solvia.es/es/propiedades/comprar/piso-san-fernando-de-henares-2-dormitorio-137198-171974
264.000,144.29,"Madrid , Alcalá de Henares - Av del Ejercito",Vivienda en Av del Ejército,https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-3-dormitorio-75569-96191
138.000,66.62,"Madrid , Móstoles - Ps Arroyomolinos","Piso en Ps Arroyomolinos, Móstoles (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-mostoles-3-dormitorio-4603-5515
153.700,71.6,"Madrid , Madrid - C/ de Sta Rafaela María del Sagrado Corazón",Vivienda adosada en Madrid,https://www.solvia.es/es/propiedades/comprar/casa-madrid-3-dormitorio-70757-90222
120.000,48,"Madrid , Madrid - Av Monte Igueldo","Piso en Av Monte Igueldo, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-133714-167700
74.500,46,"Madrid , Madrid - Ps Ferroviarios",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-105758-134728
57.000,57.65,"Madrid , Colmenar del Arroyo - C/ Alcalde Santiago Herrero","Viviendas en C/ Alcalde Santiago Herrero, Colmenar del Arroyo (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-colmenar-del-arroyo-1-dormitorio-132846-166676
115.000,54.88,"Madrid , Velilla de San Antonio - C/ Iglesia",Piso en C/ Iglesia - Velilla de San Antonio -,https://www.solvia.es/es/propiedades/comprar/piso-velilla-de-san-antonio-1-dormitorio-113165-144126
A consultar,48,"Madrid , Madrid - C/ Escosura",Piso en Arapiles,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-139044-174404
66.000,44.76,"Madrid , Collado Villalba - C/ San Jose",Vivienda y Garaje en Collado Villalba,https://www.solvia.es/es/propiedades/comprar/piso-collado-villalba-1-dormitorio-108938-138977
136.500,71.23,"Madrid , Alcalá de Henares - C/ Torrelaguna","Piso en C/ Torrelaguna, Alcalá de Henares (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-3-dormitorio-89178-113841
44.000,78,"Madrid , Valdelaguna - Tr Solana",Chalet adosado en Valdelaguna (Madrid),https://www.solvia.es/es/propiedades/comprar/chalet-adosado-valdelaguna-2-dormitorio-122047-154427
145.000,201,"Madrid , Colmenar de Oreja - Urbanización Los Vallejos",Vivienda en Colmenar de Oreja (Madrid),https://www.solvia.es/es/propiedades/comprar/casa-colmenar-de-oreja-3-dormitorio-110291-140483
90.000,66.83,"Madrid , Parla - C/ Palencia",Piso en Parla (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-parla-134415-168564
114.000,51.06,"Madrid , Madrid - Ps de Los Jesuitas","Vivienda en Ps de Los Jesuitas, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-94267-120145
83.500,52,"Madrid , Parla - C/ Fuencisla",Vivienda en C/ Fuencisla - Parla -,https://www.solvia.es/es/propiedades/comprar/piso-parla-2-dormitorio-137518-172381
120.100,103.76,"Madrid , Madrid - C/ Unanimidad",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-126458-159094
118.000,55,"Madrid , Madrid - C/ Concepción de la Oliva",Piso en C/ Concepción de la Oliva (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-109299-139491
347.000,222,"Madrid , Alcalá de Henares - C/ Alejandro Malaspina",Piso en Alcalá de Henares (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-4-dormitorio-137832-172783
520.000,87.64,"Madrid , Rozas de Madrid (Las) - C/ Concha Laos",Piso con anejos en C/ Concha Laos,https://www.solvia.es/es/propiedades/comprar/piso-rozas-de-madrid-las-2-dormitorio-135200-169487
217.000,99.54,"Madrid , Madrid - C/ Dulzura",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-136939-171632
213.600,220,"Madrid , San Martín de la Vega - C/ Menendez Pelayo",Vivienda en San Martín de la Vega (Madrid),https://www.solvia.es/es/propiedades/comprar/chalet-independiente-san-martin-de-la-vega-4-dormitorio-138442-173572
131.000,79,"Madrid , Getafe - C/ General Castaños",Piso en C/ General Castaños (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-getafe-3-dormitorio-109548-139740
99.000,83.25,"Madrid , Madrid - Pz de los Pinazos",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-128540-161721
92.200,96,"Madrid , Madrid - C/ Camino Viejo de Leganes",Piso en C/ Camino Viejo de Leganes (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-madrid-109175-139367
30.000,174,"Madrid , Becerril de la Sierra - C/ Las Palmas",Chalet en Becerril de la Sierra (Madrid),https://www.solvia.es/es/propiedades/comprar/chalet-independiente-becerril-de-la-sierra-3-dormitorio-121930-154306
144.000,59.3,"Madrid , Madrid - C/ Alejandro Sánchez",Piso en C/ Alejandro Sánchez,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-107192-136627
82.500,65,"Madrid , Madrid - C/ Villalobos",Piso en C/ Villalobos (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-madrid-110328-140520
149.000,60.92,"Madrid , Madrid - C/ Alejandro Sánchez",Piso en C/ Alejandro Sánchez,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-107191-136626
73.000,86.63,"Madrid , Ciempozuelos - C/ Vereda","Piso en Ciempozuelos, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-ciempozuelos-3-dormitorio-110318-140510
111.000,60.73,"Madrid , Madrid - Avenida Daroca",Vivienda y plaza de garaje en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-138917-174242
89.000,111.41,"Madrid , Alcalá de Henares - C/ Pablo Coronel","Piso en C/ Pablo Coronel, Alcalá de Henares (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-78090-99278
100.900,84,"Madrid , Torrejón de Ardoz - C/ Brasil",Vivienda en C/ Brasil,https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-ardoz-1-dormitorio-118135-150096
120.300,108,"Madrid , Parla - C/ Macarena",Vivienda Parla (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-parla-3-dormitorio-138463-173607
88.000,54.83,"Madrid , Madrid - C/ Litos",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-136940-171633
118.500,71,"Madrid , Madrid - C/ San Pedro de Cardeña",Piso en C/ San Pedro de Cardeña,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-135509-169842
120.000,46.3,"Madrid , Madrid - C/ Ramón Luján",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-97509-124048
123.000,55.49,"Madrid , Madrid - Pz Barragán",Piso en Pz Barragán,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-109082-139274
138.500,218.15,"Madrid , Pelayos de la Presa - C/ Ceuta",Vivienda en C/ Ceuta,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-pelayos-de-la-presa-126164-158780
132.600,1,"Madrid , Madrid - C/ Caños del Peral","Local en C/ Caños del Peral, Madrid",https://www.solvia.es/es/propiedades/comprar/otros-madrid-126609-159259
89.800,73,"Madrid , Móstoles - C/ Padilla",Vivienda en Móstoles (Madrid),https://www.solvia.es/es/propiedades/comprar/apartamento-mostoles-126179-158795
271.200,116.96,"Madrid , Madrid - C/ Marroquina",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-138651-173887
100.500,54.45,"Madrid , Getafe - C/ Cisne",Vivienda en C/ Cisne - Getafe -,https://www.solvia.es/es/propiedades/comprar/piso-getafe-2-dormitorio-132987-166832
75.830,113.83,"Madrid , Alcalá de Henares - C/ Juan de Vergara",Vivienda en C/ Juan de Vergara - Alcalá de Henares -,https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-3-dormitorio-134442-168593
55.100,64.59,"Madrid , Madrid - C/ Godella",Piso en C/ Godella,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-134455-168610
143.000,95.49,"Madrid , Madrid - C/ Grafito",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-135492-169818
159.000,61.54,"Madrid , Madrid - C/ Pablo Montesinos",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-137288-172092
209.000,90,"Madrid , Valdemoro - Av Mar Mediterráneo",Pisos y garajes en Valdemoro (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-valdemoro-3-dormitorio-138011-173022
79.800,56.92,"Madrid , Madrid - C/ Martínez de la Riva - Barrio San Diego -",Vivienda en C/ Martínez de la Riva - Barrio San Diego - Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-138048-173066
70.000,66.5,"Madrid , Ciempozuelos - C/ Jeronimo Del Moral",Piso Ciempozuelos,https://www.solvia.es/es/propiedades/comprar/piso-ciempozuelos-1-dormitorio-87071-111198
470.500,327.49,"Madrid , Alpedrete - C/ De las Camelias",Chalet independiente en C/ De las Camelias,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-alpedrete-1-dormitorio-101104-129042
A consultar,73.61,"Madrid , Arganda del Rey - C/ Monte Pingarrón",Vivienda en C/ Monte Pingarrón - Arganda del Rey -,https://www.solvia.es/es/propiedades/comprar/piso-arganda-del-rey-2-dormitorio-133872-167897
16.000,63.18,"Madrid , Madrid - Av de la Albufera",Piso en Av de la Albufera,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-135004-169265
295.300,361.57,"Madrid , Colmenar de Oreja - AV JARDIN MIRALTAJO Nº 33",Chalet independiente Colmenar de Oreja,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-colmenar-de-oreja-5-dormitorio-123059-155490
290.000,280,"Madrid , Valdemorillo - C/ Violetas",Chalet en Valdemorillo (Madrid),https://www.solvia.es/es/propiedades/comprar/chalet-independiente-valdemorillo-3-dormitorio-125212-157788
78.100,70,"Madrid , Madrid - C/ Huesa",Bajo en C/ Huesa,https://www.solvia.es/es/propiedades/comprar/bajo-madrid-3-dormitorio-109605-139797
60.000,142.9,"Madrid , Alcalá de Henares - C/ Núñez de Guzmán",Piso en Alcalá de Henares (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-alcala-de-henares-1-dormitorio-122027-154407
35.100,84,"Madrid , Molar (El) - C/ Amargura",Vivienda en C/ Amargura,https://www.solvia.es/es/propiedades/comprar/casa-molar-el-1-dormitorio-129451-162787
77.000,75,"Madrid , Pelayos de la Presa - Avda Nicasio Hernández Redondo",Piso en Avda Nicasio Hernández Redondo,https://www.solvia.es/es/propiedades/comprar/piso-pelayos-de-la-presa-3-dormitorio-130040-163519
112.000,83.09,"Madrid , Valdemoro - C/ Real",Vivienda en Valdemoro (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-valdemoro-3-dormitorio-130746-164386
126.100,96.79,"Madrid , Madrid - C/ Monte Aya",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-139020-174377
158.000,57.96,"Madrid , Madrid - C/ Virgen de la Fuencisla",Vivienda en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-138621-173821
126.000,82.75,"Madrid , Leganés - C/ Río Urbión",Vivienda en C/ Río Urbión,https://www.solvia.es/es/propiedades/comprar/piso-leganes-3-dormitorio-139235-174632
